,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
87,http://www.pdz.cz/,https://pdz.cz/kontakt/,contact,"pdz-uo@pdz.cz, magdalena.plivova@pdz.cz, petr.pavlicek@pdz.cz, zuzana.kucerova@pdz.cz, dajeinfo@pdz.cz, marek.fiala@pdz.cz, ludmila.karelova@pdz.cz, romana.drboutova@pdz.cz, jitka.jedlickova@pdz.cz, hana.cermakova@pdz.cz, ondrej.balog@pdz.cz, pdz-rk@pdz.cz, hana.rysava@pdz.cz, pdz-na@pdz.cz, lucie.urielova@pdz.cz, pdz-hk@pdz.cz, pdz-pce@pdz.cz, info@pdz.cz, pdz-jc@pdz.cz, monika.kasikova@pdz.cz, martina.voborilova@pdz.cz, petra.tomsova@pdz.cz, pdz-cr@pdz.cz","1552530 02, 774 915 755, 777 119 214, 777 454 573, 777 477 256, 737 598 466, 465 381 521, 1165562 01, 778 771 709, +420 778 530 844, 778 116 140, 773 915 753, 493 592 554, 773 071 489, +420 466 400 116, 778 530 844, 731 529 103, 494 322 025, 778 526 216, 770 181 223, 121 407 932, 777 752 819, 773 747 147, 731 148 177, 734 637 519, +420 731 148 177, 778 112 248, +420 466 400 116, 1492516 01"
88,http://www.pdz.cz/,https://pdz.cz/o-nas/,contact,dajeinfo@pdz.cz,"+420 466 400 116, 121 407 932"
89,http://www.csdz.cz/,http://www.csdz.cz/,main,"csdz@seznam.cz, 523csdz@seznam.czwww.csdz.czZvona, 333csdz@seznam.cz","+420 774 448 333, 774 448 333, 723 569 523"
90,http://www.csdz.cz/,https://www.csdz.cz/kontakty/,contact,"523csdz@seznam.czwww.csdz.czZvona, 333csdz@seznam.cz, csdz@seznam.cz","+420 774 448 333, 723 569 523, 774 448 333"
91,http://www.csdz.cz/,https://www.csdz.cz/,contact,"333csdz@seznam.cz, csdz@seznam.cz","+420 774 448 333, 774 448 333"
92,http://www.pho.cz,http://www.pho.cz,main,,595 703 111
93,http://www.pho.cz,https://www.pho.cz/o-poliklinice,contact,,595 703 111
94,http://www.pho.cz,https://www.pho.cz/kontakt,contact,,595 703 111
95,http://www.csspraha.cz/,http://www.csspraha.cz/,main,"poradna.kontakt@csspraha.cz, recepce.sklonena@csspraha.cz, zuzana.stancova@csspraha.czDom, viola@csspraha.cz, icpraha@csspraha.cz, jitka.rehackova@csspraha.cz, jan.zufnicek@csspraha.cz, martin.novotny@csspraha.cz, riaps@csspraha.cz, lada.kellnerova@csspraha.cz, cssp@csspraha.cz, adsromova@csspraha.cz, adprozeny@csspraha.cz, jana.bochnakova@csspraha.cz, triangl@csspraha.cz, linka.duvery@csspraha.cz, mub@csspraha.cz, petra.mlejnkova@csspraha.cz, dagmar.jelinkova@csspraha.cz, tomas.valenta@csspraha.cz, magdalena.melusova@csspraha.cz, mna@csspraha.cz, eva.stehlikova@csspraha.cz","222 581 290, +420 730 551 936, +420 731 649 875, +420 739 797 044, +420 222 580 697, +420 604 724 628, +420 222 515 400, +420 604 971 580, +420 734 795 474, +420 731 695 084, +420 222 586 608, +420 773 666 784, +420 603 403 821, +420 281 911 883, +420 731 056 738, +420 731 056 720, +420 731 605 313, +420 222 586 768, +420 272 657 058, +420 732 235 072, +420 739 891 407, +420 730 174 457, 734 510 292, +420 774 745 650, +420 281 914 376, +420 774 936 834"
96,http://www.csspraha.cz/,https://www.csspraha.cz/o-nas,contact,cssp@csspraha.cz,+420 222 586 608
97,http://www.csspraha.cz/,https://michalmilko5.wixsite.com/csspraha/sluzby,contact,"recepce.sklonena@csspraha.cz, icpraha@csspraha.cz, jan.zufnicek@csspraha.cz, lada.kellnerova@csspraha.cz, adsromova@csspraha.cz, jana.bochnakova@csspraha.cz, linka.duvery@csspraha.cz, magdalena.melusova@csspraha.cz, eva.stehlikova@csspraha.cz, mna@csspraha.cz, poradna.kontakt@csspraha.cz, zuzana.stancova@csspraha.czDom, viola@csspraha.cz, jitka.rehackova@csspraha.cz, martin.novotny@csspraha.cz, riaps@csspraha.cz, adprozeny@csspraha.cz, triangl@csspraha.cz, mub@csspraha.cz, petra.mlejnkova@csspraha.cz, tomas.valenta@csspraha.cz, dagmar.jelinkova@csspraha.cz","+420 730 551 936, +420 739 797 044, +420 222 580 697, +420 222 515 400, +420 604 971 580, +420 734 795 474, +420 773 666 784, +420 731 056 720, +420 731 605 313, +420 222 586 768, +420 272 657 058, +420 739 891 407, +420 730 174 457, 734 510 292, +420 774 745 650, +420 731 649 875, +420 604 724 628, +420 731 695 084, +420 603 403 821, +420 281 911 883, +420 731 056 738, +420 732 235 072, +420 281 914 376, +420 774 936 834"
98,http://www.csspraha.cz/,https://www.csspraha.cz,contact,"poradna.kontakt@csspraha.cz, cssp@csspraha.cz","+420 222 515 400, +420 222 586 608"
99,http://www.csspraha.cz/,https://www.csspraha.cz/kontakty,contact,cssp@csspraha.cz,222 581 290
100,http://www.csspraha.cz/,https://www.csspraha.cz/post/díky-zimním-humanitárním-opatřením-bylo-za-uplynulou-zimu-odbaveno-o-20-kontaktů-více,contact,,
101,http://www.csspraha.cz/,mailto:poradna.kontakt@csspraha.cz,contact,,
102,http://www.pppnj.cz,http://www.pppnj.cz,main,"h.pychova@pppnj.cz, detas.kopr@pppnj.cz, e.gocalova@pppnj.cz, metodik.spu@pppnj.cz, info@pppnj.czID, v.chmelova@pppnj.cz, d.balcar@pppnj.cz, ompa@pppnj.cz, soc.prac@pppnj.cz, j.sopuchova@pppnj.cz, m.sauerova@pppnj.cz, a.mikulastikova@pppnj.cz, t.hejzakova@pppnj.cz, hospodarka@pppnj.cz, info@pppnj.cz, reditel@pppnj.cz, p.bilek@pppnj.cz, d.ondrejkova@pppnj.cz","+420 556 771 149, +420 604 221 947, +420 556 879 635, 556 771 144, +420 556 771 140, 731 664 765, +420 731 664 765, +420 556 771 142, +420 556 771 145, +420 556 771 143, +420 556 771 144, +420 556 771 146, +420 556 771 147, 556 879 635"
103,http://www.pppnj.cz,http://www.pppnj.cz/kontakty/,contact,"info@pppnj.czID, detas.kopr@pppnj.cz, info@pppnj.cz","+420 556 879 635, +420 556 771 144, +420 731 664 765"
104,http://www.pppnj.cz,http://www.pppnj.cz/kontakty/kontaktni-informace/,contact,"a.mikulastikova@pppnj.cz, h.pychova@pppnj.cz, t.hejzakova@pppnj.cz, e.gocalova@pppnj.cz, detas.kopr@pppnj.cz, hospodarka@pppnj.cz, info@pppnj.cz, reditel@pppnj.cz, metodik.spu@pppnj.cz, p.bilek@pppnj.cz, v.chmelova@pppnj.cz, info@pppnj.czID, d.balcar@pppnj.cz, d.ondrejkova@pppnj.cz, ompa@pppnj.cz, soc.prac@pppnj.cz, j.sopuchova@pppnj.cz, m.sauerova@pppnj.cz","731 664 765, +420 556 771 142, +420 731 664 765, +420 556 771 147, +420 556 771 145, +420 556 771 143, +420 556 771 149, +420 604 221 947, +420 556 879 635, +420 556 771 146, +420 556 771 144, 556 771 144, +420 556 771 140, 556 879 635"
105,http://www.clovekvtisni.cz/,http://www.clovekvtisni.cz/,main,"adriana.cerna@clovekvtisni.cz, mail@clovekvtisni.czDostupnost, dary@clovekvtisni.czKlub, vaclav.zeman@clovekvtisni.cz, dary@clovekvtisni.cz, michal.puchel@clovekvtisni.cz, petr.stefan@clovekvtisni.cz, media@clovekvtisni.czDary, ondrej.lukas@clovekvtisni.cz, tereza.hronova@clovekvtisni.cz, Ukrajinadary.ukrajina@clovekvtisni.cz, ladislav.brustik@clovekvtisni.cz, jan.kovalik@clovekvtisni.cz, tomas.urban@clovekvtisni.cz, barbora.vrablikova@clovekvtisni.czKontakty, milada.vachova@peopleinneed.net, eva.kroupova@clovekvtisni.cz, jakprezitdluhy@clovekvtisni.cz, pomocsp@clovekvtisni.czDary, telkp@clovekvtisni.czSkute, kariera@clovekvtisni.cz","+420 734 428 384, +420 731 520 896, 420 776 186, +420 608 817 958, +420 774 819 964, +420 725 755 408, +420 734 610 139, +420 777 162 464, +420 731 129 553, 770-600-800, +420 737 456 771, +420 777 787 943, +420 604 800 624, +420 770 600 800"
106,http://www.clovekvtisni.cz/,http://www.clovekvtisni.cz/kdo-jsme/o-nas,contact,"media@clovekvtisni.czDary, dary@clovekvtisni.czKlub, pomocsp@clovekvtisni.czDary, telkp@clovekvtisni.czSkute, Ukrajinadary.ukrajina@clovekvtisni.cz",+420 770 600 800
107,http://www.clovekvtisni.cz/,https://www.clovekvtisni.cz/kariera,contact,"media@clovekvtisni.czDary, dary@clovekvtisni.czKlub, pomocsp@clovekvtisni.czDary, telkp@clovekvtisni.czSkute, Ukrajinadary.ukrajina@clovekvtisni.cz",+420 770 600 800
108,http://www.clovekvtisni.cz/,http://www.clovekvtisni.cz/kdo-jsme/pro-media,contact,"adriana.cerna@clovekvtisni.cz, jan.kovalik@clovekvtisni.cz, tomas.urban@clovekvtisni.cz, milada.vachova@peopleinneed.net, eva.kroupova@clovekvtisni.cz, dary@clovekvtisni.czKlub, vaclav.zeman@clovekvtisni.cz, michal.puchel@clovekvtisni.cz, petr.stefan@clovekvtisni.cz, pomocsp@clovekvtisni.czDary, media@clovekvtisni.czDary, ondrej.lukas@clovekvtisni.cz, telkp@clovekvtisni.czSkute, tereza.hronova@clovekvtisni.cz, Ukrajinadary.ukrajina@clovekvtisni.cz, ladislav.brustik@clovekvtisni.cz","+420 731 520 896, 420 776 186, +420 608 817 958, +420 774 819 964, +420 725 755 408, +420 734 610 139, +420 777 162 464, +420 731 129 553, +420 770 600 800, +420 737 456 771, +420 777 787 943, +420 604 800 624"
109,http://www.clovekvtisni.cz/,https://klima.clovekvtisni.cz,contact,barbora.vrablikova@clovekvtisni.czKontakty,
110,http://www.clovekvtisni.cz/,http://www.clovekvtisni.cz/kontakty,contact,"mail@clovekvtisni.czDostupnost, jakprezitdluhy@clovekvtisni.cz, dary@clovekvtisni.czKlub, dary@clovekvtisni.cz, pomocsp@clovekvtisni.czDary, media@clovekvtisni.czDary, telkp@clovekvtisni.czSkute, kariera@clovekvtisni.cz, Ukrajinadary.ukrajina@clovekvtisni.cz, ladislav.brustik@clovekvtisni.cz","+420 770 600 800, +420 734 428 384, +420 774 819 964"
111,http://www.clovekvtisni.cz/,https://www.clovekvtisni.cz/kdo-jsme/o-nas,contact,"media@clovekvtisni.czDary, dary@clovekvtisni.czKlub, pomocsp@clovekvtisni.czDary, telkp@clovekvtisni.czSkute, Ukrajinadary.ukrajina@clovekvtisni.cz",+420 770 600 800
112,http://www.clovekvtisni.cz/,http://www.clovekvtisni.cz/zapojte-se-do-aktivit-cloveka-v-tisni-6858gp#pracujte-pro-nas,contact,"media@clovekvtisni.czDary, dary@clovekvtisni.czKlub, pomocsp@clovekvtisni.czDary, telkp@clovekvtisni.czSkute, Ukrajinadary.ukrajina@clovekvtisni.cz",+420 770 600 800
113,http://psychoterapie-rokycany.cz/,http://psychoterapie-rokycany.cz/,main,katerina@jirkova.com,"670100-220, 715204220, +420 777 013 216"
114,http://www.pppkhk.cz/,http://www.pppkhk.cz/,main,"b.fikarova@pppkhk.cz, z.moravcova@prevencekhk.cz, z.zenatova@prevencekhk.cz, j.musilova@prevencekhk.cz, i.fikarova@pppkhk.cz, l.nalevka@prevencekhk.cz, s.pleskova@pppkhk.cz","722 948 039, +420 495 265 423, 777 831 666, 606 082 588, 495 265 423, 606 729 322, 494 535 476, 739 293 888"
115,http://www.pppkhk.cz/,https://www.poradenstvikhk.cz/metodik-prevence/kontakty-na-spolupracujici-organizace/,contact,"z.moravcova@prevencekhk.cz, j.musilova@prevencekhk.cz, l.nalevka@prevencekhk.cz","495 265 423, 494 535 476, 739 293 888, 606 082 588"
116,http://www.pppkhk.cz/,https://www.poradenstvikhk.cz/reditelstvi/kontakty-a-zakladni-informace/,contact,"b.fikarova@pppkhk.cz, i.fikarova@pppkhk.cz, s.pleskova@pppkhk.cz","606 729 322, +420 495 265 423, 777 831 666, 722 948 039"
117,http://www.pppkhk.cz/,https://www.poradenstvikhk.cz/metodik-prevence/kontakty-a-nabidka-sluzeb/,contact,"z.moravcova@prevencekhk.cz, z.zenatova@prevencekhk.cz, j.musilova@prevencekhk.cz, l.nalevka@prevencekhk.cz","495 265 423, 494 535 476, 739 293 888, 606 082 588"
118,http://www.kovarjakub.cz/,http://www.kovarjakub.cz/,main,"kuba.kovar@gmail.com, info@czap.cz","200188582, +420 774 050 413, +420 608 384 120"
119,http://www.kovarjakub.cz/,https://czap.cz/adresar,contact,info@czap.cz,+420 774 050 413
120,http://www.kovarjakub.cz/,https://www.kovarjakub.cz/kontakt/,contact,kuba.kovar@gmail.com,"+420 608 384 120, 200188582"
121,http://rodinnaporadna-strakonice.cz,http://rodinnaporadna-strakonice.cz,main,poradna@ops-poradnastrakonice.cz,727 809 070
122,http://www.lukuvka.cz/,http://www.lukuvka.cz/,main,marek@lukuvka.cz,"+420 734 801 560, +420 734 801 560"
123,http://www.adiktologickecentrum.cz,http://www.adiktologickecentrum.cz,main,,"+420 603 867 385, 733 193 646, 602 651 337, 315 670 511"
124,http://www.adiktologickecentrum.cz,http://www.adiktologickecentrum.cz/kontakt,contact,,+420 603 867 385
125,http://www.adiktologickecentrum.cz,http://www.adiktologickecentrum.cz/o-nas,contact,,+420 603 867 385
126,http://www.krizovecentrum.cz/,http://www.krizovecentrum.cz/,main,"KCHapalova@cssbrno.cz, asminska@cssbrno.cz","723 006 004, 541 229 298, 775 913 272"
127,http://www.krizovecentrum.cz/,http://www.krizovecentrum.cz/kontakt,contact,KCHapalova@cssbrno.cz,"723 006 004, 541 229 298"
128,http://www.krizovecentrum.cz/,http://www.krizovecentrum.cz/info-pro-rodice/asistovana-setkani,contact,asminska@cssbrno.cz,775 913 272
129,http://www.kdochce.estranky.cz/,http://www.kdochce.estranky.cz/,main,,
130,http://www.medicpoint.cz,http://www.medicpoint.cz,main,,
131,http://www.klaudianovanemocnice.cz,http://www.klaudianovanemocnice.cz,main,"dobrovolnik@onmb.cz, sekretariat@onmb.cz, hana.kopalova@onmb.cz","+420 326 742 014, 100 0000 35, 731 542 896, 731 542 877, 326 742 111, 352545022, 326 743 404, +420 326 742 002"
132,http://www.klaudianovanemocnice.cz,http://www.klaudianovanemocnice.cz/kontakty/os-10/p1=1005,contact,"hana.kopalova@onmb.cz, sekretariat@onmb.cz","352545022, 100 0000 35, 326 742 111"
133,http://www.dczlin.cz/,http://www.dczlin.cz/,main,"sas@dczlin.cz, lucie.polachova@dczlin.cz, dczlin@dczlin.cz, jiri.hruby@dczlin.cz, epodatelna@dczlin.cz, marek.miklas@dczlin.cz, kp@dczlin.cz, lucie.masarikova@dczlin.cz, adela.gregor@dczlin.cz, stanislav.vana@dczlin.cz, bianca.sivikova@dczlin.cz, martina.vlastnikova@dczlin.cz, marie.gajdosova@dczlin.cz, anna.hostasova@dczlin.cz, nikola.strelcova@dczlin.cz, renata.dorazilova@dczlin.cz","703 178 820, 731 404 417, 733 160 067, 730 166 862, 736 510 355, 731 404 418, 733 615 697, 731 168 559, 731 404 415, 577 436 110, 734 785 999, 703 178 690, 605 593 050, 731 404 416, 739 544 907, 577 435 638"
134,http://www.dczlin.cz/,http://www.dczlin.cz/kontakt,contact,"sas@dczlin.cz, epodatelna@dczlin.cz, marek.miklas@dczlin.cz, kp@dczlin.cz, lucie.polachova@dczlin.cz, lucie.masarikova@dczlin.cz, dczlin@dczlin.cz, stanislav.vana@dczlin.cz, adela.gregor@dczlin.cz, bianca.sivikova@dczlin.cz, martina.vlastnikova@dczlin.cz, marie.gajdosova@dczlin.cz, anna.hostasova@dczlin.cz, nikola.strelcova@dczlin.cz, renata.dorazilova@dczlin.cz, jiri.hruby@dczlin.cz","734 785 999, 703 178 690, 703 178 820, 731 404 417, 733 160 067, 605 593 050, 731 404 416, 731 404 418, 730 166 862, 739 544 907, 736 510 355, 733 615 697, 577 435 638, 731 168 559, 731 404 415, 577 436 110"
135,http://www.charitahk.cz/,http://www.charitahk.cz/,main,och@charitahk.cz,"775 420 977, 777 611 263, 777 736 014, 774 591 383, 777 737 611, 495 516 098, 777 737 612, 777 736 012, 705 600 214, 495 516 098, 774 728 645, 774 836 277, 777 721 641, 773 244 523, 775 442 405, 777 736 013, 774 836 276, 777 721 641, 777 721 642, 778 441 449"
136,http://www.charitahk.cz/,https://www.charitahk.cz/typy-stranek/adresar/?o=oblastni-charita-hradec-kralove#directory-detail,contact,och@charitahk.cz,"495 516 098, 495 516 098, 777 721 641"
137,http://www.charitahk.cz/,http://www.charitahk.cz/komu-a-jak-pomahame/,contact,och@charitahk.cz,"775 420 977, 777 611 263, 774 728 645, 777 736 014, 774 836 277, 774 591 383, 773 244 523, 775 442 405, 495 516 098, 777 737 611, 777 736 013, 774 836 276, 777 721 642, 777 737 612, 777 721 641, 777 736 012, 778 441 449, 705 600 214"
138,http://www.charitahk.cz/,http://www.charitahk.cz/typy-stranek/clanky/,contact,och@charitahk.cz,495 516 098
139,http://www.krystalhelp.cz/,http://www.krystalhelp.cz/,main,krystal.krnov@seznam.cz,"707097020, +420 608 868 460, +420 554 620 177"
140,http://www.krystalhelp.cz/,http://www.krystalhelp.cz/www/page/kontakty,contact,krystal.krnov@seznam.cz,"+420 608 868 460, 707097020, +420 554 620 177"
141,http://www.krystalhelp.cz/,http://www.krystalhelp.cz/www/page/kontaktni-centrum,contact,,707097020
142,http://www.dchp.cz/,http://www.dchp.cz/,main,"pavel.janouskovec@mchp.charita.cz, lucie.svehlova@klatovy.charita.cz, hana.stranska@mchp.charita.cz, charita.htyn@seznam.cz, petr.simek@dchp.charita.cz, tomas.fexa@ostrov.charita.cz, alena.drlikova@rokycany.charita.cz, marie.laiblova@dchp.charita.cz, avolkova@email.cz, miroslava.tomsikova@klatovy.charita.cz, krize@dchp.charita.cz, info@dchp.charita.cz, charita@farnostcheb.cz, lenka.eisenhamerova@dchp.charita.cz, ales.kluc@kv.charita.cz, jana.stredova@stribro.charita.cz, marie.macoskova@dchp.charita.cz, sebisov@volny.cz","731 433 122, 277850809, 731 619 729, 731 433 146, 731 433 019, 731 433 100, 377 221 540, 731 433 033, 725 057 787, 732 775 868, 731 433 137, 377 221 540, 734 783 894, 731 433 017, 777 767 050, 777 167 004, 731 591 852, 731 733 033, 777 767 070, 776 760 331, 732 415 747, 731 433 017, 731 433 005, 731 433 090, 731 433 015, 731 433 070"
143,http://www.dchp.cz/,https://www.dchp.cz/kontakty/adresar/?o=diecezni-charita-plzen,contact,info@dchp.charita.cz,"377 221 540, 377 221 540, 277850809"
144,http://www.dchp.cz/,http://www.dchp.cz/kdo-jsme/trikralova-sbirka/kontakty-na-koordinatory/,contact,"marie.laiblova@dchp.charita.cz, pavel.janouskovec@mchp.charita.cz, avolkova@email.cz, miroslava.tomsikova@klatovy.charita.cz, lucie.svehlova@klatovy.charita.cz, hana.stranska@mchp.charita.cz, charita.htyn@seznam.cz, info@dchp.charita.cz, sebisov@volny.cz, charita@farnostcheb.cz, lenka.eisenhamerova@dchp.charita.cz, ales.kluc@kv.charita.cz, tomas.fexa@ostrov.charita.cz, jana.stredova@stribro.charita.cz, marie.macoskova@dchp.charita.cz, alena.drlikova@rokycany.charita.cz","731 619 729, 731 433 019, 731 433 033, 725 057 787, 734 783 894, 731 591 852, 777 767 070, 776 760 331, 731 433 015, 731 433 070, 731 433 122, 731 433 146, 277850809, 731 433 100, 377 221 540, 732 775 868, 777 767 050, 731 733 033, 732 415 747, 731 433 005"
145,http://www.dchp.cz/,http://www.dchp.cz/aktualne/koronavirus/kontakty/,contact,"krize@dchp.charita.cz, petr.simek@dchp.charita.cz, info@dchp.charita.cz","277850809, 377 221 540, 731 433 137, 731 433 090, 731 433 017, 777 167 004"
146,http://www.dchp.cz/,https://www.dchp.cz/kontakty/adresar/?p=petr-simek,contact,info@dchp.charita.cz,"731 433 017, 377 221 540, 277850809"
147,http://www.dchp.cz/,http://www.dchp.cz/kontakty/,contact,info@dchp.charita.cz,"377 221 540, 277850809"
148,http://www.ops.cz,http://www.ops.cz,main,ophk@ops.cz,"+420 731 095 977, +420 736 472 676, +420 734 616 210, +420 605 462 271, +420 736 472 678, +420 736 472 676, +420 734 734 818, +420 734 370 960, +420 604 747 415"
149,http://www.ops.cz,http://www.ops.cz/o-nas/kontakty,contact,ophk@ops.cz,"+420 731 095 977, +420 734 616 210, +420 736 472 676, +420 605 462 271, +420 736 472 678, +420 736 472 676, +420 734 734 818, +420 734 370 960, +420 604 747 415"
150,http://www.ops.cz,http://www.ops.cz/o-nas,contact,ophk@ops.cz,"+420 736 472 676, +420 734 734 818, +420 736 472 678, +420 734 370 960"
151,http://www.blansko.charita.cz,http://www.blansko.charita.cz,main,"blansko@blansko.charita.cz, 668blansko@blansko.charita.czwww.blansko.charita.czI","737 234 078, 516 417 351, 516 417 351, 516 410 668"
152,http://www.blansko.charita.cz,http://www.blansko.charita.cz/kontakty/,contact,blansko@blansko.charita.cz,"516 410 668, 516 417 351, 737 234 078, 516 417 351"
153,http://www.blansko.charita.cz,http://www.blansko.charita.cz/o-nas/,contact,"blansko@blansko.charita.cz, 668blansko@blansko.charita.czwww.blansko.charita.czI","516 410 668, 737 234 078, 516 417 351"
154,http://cross.prevent99.cz,http://cross.prevent99.cz,main,"vacikova@prevent99.czV, js@prevent99.czAdiktologick, nemec@prevent99.cz, pnz@prevent99.cz, cross@prevent99.czStation, harant@prevent99.cz, kcjh@prevent99.cz, klajn@prevent99.cz, velkova@prevent99.cz, kcjh@prevent99.czKontaktn, kcst@prevent99.czWeb, frydl@prevent99.cz, nrp@prevent99.cz, cross@prevent99.czT, podzimek@prevent99.cz, kccb@prevent99.czKontaktn, marie.novakova@prevent99.cz, sc@prevent99.czDol, stastka@prevent99.cz, kancelar@prevent99.czTel, sosnova@prevent99.cz, nemcova@prevent99.cz, sas@prevent99.czCross, brozova@prevent99.cz, binderova@prevent99.czInfo, nrp@prevent99.czPodpora, spot@prevent99.cz, kcpt@prevent99.cz, ap.prachatice@prevent99.czSubstitu, bauerova@prevent99.czV, kccb@prevent99.cz, cppr@prevent99.czPodpora, asv@prevent99.czKontaktn, ap.strakonice@prevent99.czAdiktologick, oznameni@avpo.cztelefonicky, platzerova@prevent99.cz, kcst@prevent99.czPoradna, station17@prevent99.czSPOT, kcpt@prevent99.czKontaktn, dc@prevent99.czAdiktologick, cadova@prevent99.cz, ap@prevent99.czAdiktologick, kreslova@prevent99.cz","601 506 043, 386 350 380, 725 708 078, 607 038 140, 723 527 512, 725 935 787, 720 960 314, 602 570 366, 775 567 704, 420 739 655, 387 201 738, 381 255 999, 607 814 542, 601536872, 725 952 177, 725 581 884, 775588533, 727 885 787, 727 961 840, 607 770 655, 727 915 927, 388 310 147, +420 725 708 078, 736 634 126, 601 536 872, +420 725 839 389, 725 775 509, 607 038 141, 725 456 750, 212818883, 724 020 311, 702 142 881, 724 070 783, 383 322 357, 602 716 904, 725 441 501, 386 350 169, 702 050 789, 606 089 789, 602 688 487, 382 211 300"
