,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
407,http://www.zbb.cz,http://www.zbb.cz/kontakty,contact,"ucetni@zbb.cz, miroslav.dvorak@zbb.cz, josef.fucik@zbb.cz, lenka.kirsch@zbb.cz, mirka.pilatova@zbb.cz, lenka.rudolfova@zbb.cz, andrea.cechova@zbb.cz, miroslava.kobrova@zbb.cz, jitka.fucikova@zbb.cz, denni.stacionarB@zbb.cz, miroslav.salay@zbb.cz, m.vokurkova@zbb.cz, info@zbb.cz, sitja@seznam.cz, iva.krupkova@zbb.cz, denni.stacionarA@zbb.cz, vera.dejmkova@zbb.cz, dilna@zbb.cz","+420 493 724 159, 603 434 833, 600100000, 739 617 636, +420 603 434 833, 727 952 639, 602 298 966, 602 594 249, +420 720 994 024, 731 070 142, 725 354 924, +420 731 070 142, 603 828 353, 722 730 464, 603 828 353, +420 493 724 159, 776 552 505, 078851155, 851155029, 731 470 400, 720 994 024, 724 338 308, 602 393 368, 606 035 895, 607 862 632, 606 035 895"
408,http://www.zbb.cz,http://www.zbb.cz/napsali-o-nas-reference,contact,,720 994 024
409,http://www.zbb.cz,http://www.zbb.cz/o-nas,contact,,720 994 024
410,http://www.zbb.cz,http://www.zbb.cz/stitky/napsali-o-nas,contact,,720 994 024
411,https://psychiatrie-klatovy.cz/,https://psychiatrie-klatovy.cz/,main,"eva.jilkova@psychiatrie-klatovy.cz, office@psychiatrie-klatovy.cz","+420 770 191 282, 770 191 282"
412,https://psychiatrie-klatovy.cz/,https://psychiatrie-klatovy.cz/kontakty/,contact,"eva.jilkova@psychiatrie-klatovy.cz, office@psychiatrie-klatovy.cz",+420 770 191 282
413,https://psychiatrie-klatovy.cz/,https://psychiatrie-klatovy.cz/o-nas/,contact,,
414,https://neocentrum.cz/,https://neocentrum.cz/,main,"press@neocentrum.cz, recepce@neocentrum.cz, info@neocentrum.cz",+420 770 143 385
415,https://neocentrum.cz/,https://neocentrum.cz/kontakt,contact,"press@neocentrum.cz, recepce@neocentrum.cz, info@neocentrum.cz",+420 770 143 385
416,https://neocentrum.cz/,https://neocentrum.cz/o-nas,contact,info@neocentrum.cz,+420 770 143 385
417,https://phdr-anna-kotrcova.zdravotniregistr.cz,https://phdr-anna-kotrcova.zdravotniregistr.cz,main,,+420 733 665 632
418,https://klatovy.nemocnicepk.cz,https://klatovy.nemocnicepk.cz,main,,
419,https://terapie-koubova.webnode.cz/,https://terapie-koubova.webnode.cz/,main,koubova.zdenka@email.cz,"+420 728 956 656, +420728956656"
420,https://terapie-koubova.webnode.cz/,https://terapie-koubova.webnode.cz/kontakt/,contact,koubova.zdenka@email.cz,"+420 728 956 656, +420728956656"
421,http://www.zajicova-psychologie.cz/,http://www.zajicova-psychologie.cz/,main,info@zajicova-psychologie.czwww.zajicova-psychologie.cz,
422,http://www.zajicova-psychologie.cz/,http://www.zajicova-psychologie.cz/kontakt/default.aspx,contact,info@zajicova-psychologie.czwww.zajicova-psychologie.cz,
423,http://www.vidacentrum.cz/,http://www.vidacentrum.cz/,main,"erkapodgornych@vidacr.cz, erhendrych@vidacr.cz, nkolin@vidacentrum.cz, plzen@vidacentrum.cz, vida@vidacr.czweb, umperksumperk@vidacentrum.cz, krakovnik@vidacentrum.cz, litomerice@vidacentrum.cz, k@vidacentrum.cz, prachatice@vidacentrum.czPraha, prachatice@vidacentrum.cz, rakovnik@vidacentrum.cz, Prahapraha@vidacentrum.cz, Brnobrno@vidacentrum.cz, brno@vidacentrum.cz, styblikova@vidacr.czTelefon, brno@vidacentrum.czJemnice, Pardubicepardubice@vidacentrum.cz, kolin@vidacentrum.cz, praha@vidacentrum.cz, sumperk@vidacentrum.cz, pardubice@vidacentrum.czPlze, pardubice@vidacentrum.cz, plzen@vidacentrum.czPrachatice, vida@vidacr.cz, icelitomerice@vidacentrum.cz, kolin@vidacentrum.czLitom, Prachaticeprachatice@vidacentrum.cz, jemnice@vidacentrum.cz, litomerice@vidacentrum.czPardubice, praha@vidacentrum.czRakovn, jemnice@vidacentrum.czKol, Jemnicejemnice@vidacentrum.cz","775 585 155, +420 775 585 156, 775 585 153, +420 775 585 153, 775 585 156, 215178359, +420 233 372 668, 775 585 163, +420 775 585 160, 775 585 154, +420 775 585 154, 775 585 158, 775 585 159, +420 775 585 158, 775 585 157, +420 602 758 698, +420 775 585 155, 775 585 160, +420 775 585 159, 775 585 162, +420 775 585 351"
424,http://www.vidacentrum.cz/,http://www.vidacr.cz/o-nas/,contact,"erkapodgornych@vidacr.cz, erhendrych@vidacr.cz, nkolin@vidacentrum.cz, plzen@vidacentrum.cz, umperksumperk@vidacentrum.cz, krakovnik@vidacentrum.cz, litomerice@vidacentrum.cz, k@vidacentrum.cz, prachatice@vidacentrum.cz, Prahapraha@vidacentrum.cz, Brnobrno@vidacentrum.cz, brno@vidacentrum.cz, styblikova@vidacr.czTelefon, Pardubicepardubice@vidacentrum.cz, kolin@vidacentrum.cz, praha@vidacentrum.cz, sumperk@vidacentrum.cz, pardubice@vidacentrum.cz, vida@vidacr.cz, icelitomerice@vidacentrum.cz, Prachaticeprachatice@vidacentrum.cz, jemnice@vidacentrum.cz, Jemnicejemnice@vidacentrum.cz","775 585 155, 775 585 156, 775 585 163, +420 775 585 160, +420 775 585 154, 775 585 159, +420 775 585 158, +420 602 758 698, +420 775 585 155, 775 585 160, +420 775 585 159, +420 775 585 351, +420 775 585 156, 775 585 153, +420 775 585 153, +420 233 372 668, 775 585 154, 775 585 158, 775 585 157, 775 585 162"
425,http://www.vidacentrum.cz/,http://www.vidacr.cz/kontakt/,contact,"plzen@vidacentrum.cz, vida@vidacr.czweb, litomerice@vidacentrum.cz, k@vidacentrum.cz, prachatice@vidacentrum.czPraha, prachatice@vidacentrum.cz, rakovnik@vidacentrum.cz, brno@vidacentrum.cz, brno@vidacentrum.czJemnice, kolin@vidacentrum.cz, praha@vidacentrum.cz, pardubice@vidacentrum.czPlze, sumperk@vidacentrum.cz, pardubice@vidacentrum.cz, plzen@vidacentrum.czPrachatice, vida@vidacr.cz, kolin@vidacentrum.czLitom, jemnice@vidacentrum.cz, litomerice@vidacentrum.czPardubice, praha@vidacentrum.czRakovn, jemnice@vidacentrum.czKol","775 585 159, 775 585 155, 775 585 153, 775 585 156, 775 585 157, 215178359, +420 233 372 668, 775 585 160, 775 585 162, 775 585 163, 775 585 154, 775 585 158"
426,http://www.rodinnaporadnacb.cz,http://www.rodinnaporadnacb.cz,main,spramv@gmail.com,"+420 387 313 030, 573999028, 602 955 108, 387 438 703, +420 387 438 703, 387 438 703, 387 313 030"
427,http://www.rodinnaporadnacb.cz,http://www.rodinnaporadnacb.cz/stredisko-pro-rodinu/kontakty,contact,spramv@gmail.com,"387 438 703, 573999028, 602 955 108, +420 387 438 703, 387 438 703, 387 313 030"
428,http://www.rodinnaporadnacb.cz,http://www.rodinnaporadnacb.cz/kontakt,contact,spramv@gmail.com,"+420 387 313 030, 387 438 703, 573999028, 602 955 108, +420 387 438 703, 387 438 703, 387 313 030"
429,http://www.rodinnaporadnacb.cz,http://www.rodinnaporadnacb.cz/linka-duvery/kontakt,contact,spramv@gmail.com,"+420 387 313 030, 573999028, 602 955 108, 387 438 703, 387 438 703, 387 313 030"
430,http://znojmo.charita.cz,http://znojmo.charita.cz,main,znojmo@znojmo.charita.cz,"585 900 247, 202420232, 420008387, 515 220 768, 202019201, 022202120, 515 220 768, 201920182"
431,http://znojmo.charita.cz,http://znojmo.charita.cz/kontakty/,contact,znojmo@znojmo.charita.cz,"202420232, 515 220 768, 202019201, 022202120, 515 220 768, 201920182"
432,http://znojmo.charita.cz,http://znojmo.charita.cz/o-nas/,contact,znojmo@znojmo.charita.cz,"585 900 247, 202420232, 420008387, 202019201, 022202120, 515 220 768, 201920182"
433,http://www.prostorpro.cz,http://www.prostorpro.cz,main,"nagy@prostorpro.cz, ubilava@prostorpro.cz, info@prostorpro.cz, konrady@prostorpro.cz, lepkova@prostorpro.czT, lepkova@prostorpro.cz, kopecka@prostorpro.czT, ryslova@prostorpro.cz, aplikace@nematonacele.cz, petr@prostorpro.czT","+420 731 650 954, +420 605 417 719, 1861500 09, +420 734 141 912, +420 736 633 622, +420 602 380 762, 200015449, +420 734 574 710, +420 730 891 269"
434,http://www.prostorpro.cz,http://www.prostorpro.cz/o-nas,contact,info@prostorpro.cz,"+420 731 650 954, 1861500 09, 200015449"
435,http://www.prostorpro.cz,http://www.prostorpro.cz/kontakt,contact,info@prostorpro.cz,"+420 731 650 954, 1861500 09, 200015449"
436,http://www.prostorpro.cz,http://www.prostorpro.cz/clanky/o-nas-v-mediich_6,contact,info@prostorpro.cz,+420 731 650 954
437,http://www.prostorpro.cz,http://www.prostorpro.cz/kontaktni-osoby,contact,"nagy@prostorpro.cz, ubilava@prostorpro.cz, info@prostorpro.cz, konrady@prostorpro.cz, lepkova@prostorpro.czT, lepkova@prostorpro.cz, kopecka@prostorpro.czT, ryslova@prostorpro.cz, aplikace@nematonacele.cz, petr@prostorpro.czT","+420 731 650 954, +420 605 417 719, 1861500 09, +420 730 891 269, +420 734 141 912, +420 736 633 622, +420 602 380 762, 200015449, +420 734 574 710"
438,https://kbterapie.webnode.cz/,https://kbterapie.webnode.cz/,main,KBTerapie@email.czI,724 511 303
439,https://kbterapie.webnode.cz/,https://kbterapie.webnode.cz/kontakt/,contact,KBTerapie@email.czI,724 511 303
440,http://www.sdbplzen.cz,http://www.sdbplzen.cz,main,sdbplzen@sdbplzen.cz,"377 266 953, 104300728"
441,http://www.sdbplzen.cz,http://www.sdbplzen.cz/o-nas,contact,,377 266 953
442,http://www.sdbplzen.cz,http://www.sdbplzen.cz/kontakty,contact,sdbplzen@sdbplzen.cz,"377 266 953, 104300728"
443,http://www.sdbplzen.cz,mailto:sdbplzen@sdbplzen.cz,contact,,
444,http://www.psychologiebratkova.cz/,http://www.psychologiebratkova.cz/,main,,737 90 72 91
445,http://www.psychologiebratkova.cz/,http://www.psychologiebratkova.cz/index.php/kontakt,contact,,737 90 72 91
446,https://psycholograkovnik.cz/,https://psycholograkovnik.cz/,main,psycholograkovnik@email.cz,+420 777 711 317
447,https://psycholograkovnik.cz/,https://psycholograkovnik.cz/#kontakt,contact,psycholograkovnik@email.cz,+420 777 711 317
448,http://www.sternberk.caritas.cz/,http://www.sternberk.caritas.cz/,main,"info@sternberk.charita.cz, reditel@sternberk.charita.cz","604 692 260, +420 724 732 839, 733 755 872, 730 585 751, 730 585 753, 605 897 998, 730 585 752, 739 500 408, 734 390 734, 739 242 624, 180286130, 739 500 404, 733 755 861, 605 314 434, 733 755 927, 733 755 862, 739 246 016, 736 750 221, 420 736 750, 420 739 500, 776 817 757"
449,http://www.sternberk.caritas.cz/,http://www.sternberk.caritas.cz/o-nas/,contact,"info@sternberk.charita.cz, reditel@sternberk.charita.cz","420 736 750, 180286130, +420 724 732 839, 420 739 500"
450,http://www.sternberk.caritas.cz/,http://www.sternberk.caritas.cz/kontakty/,contact,reditel@sternberk.charita.cz,180286130
451,http://www.sternberk.caritas.cz/,http://www.sternberk.caritas.cz/co-delame/kontakty/,contact,reditel@sternberk.charita.cz,"734 390 734, 604 692 260, 739 242 624, 733 755 872, 739 500 404, 730 585 751, 180286130, 730 585 753, 605 897 998, 605 314 434, 733 755 861, 733 755 927, 733 755 862, 730 585 752, 739 500 408, 739 246 016, 736 750 221, 776 817 757"
452,https://fokus-praha.cz,https://fokus-praha.cz,main,"hunes.marek@fokus-praha.cz, hovorka.jiri@fokus-praha.cz, krize@fokus-praha.cz, vavrochova.martina@fokus-praha.cz, pr@fokus-praha.cz, fundraising@fokus-praha.cz, hanibalova.hana@fokus-praha.cz, cizinska.eva@fokus-praha.cz, repanova.katka@fokus-praha.cz, fokus@fokus-praha.cz","233 553 303, 420 777 080, +420 233 553 303, 770 156 223, 777 800 983, +420 608 482 681, 608 482 681, 777 080 237, +420 770 156 223, +420 773 761 056, 420 737 247, +420 771 291 845, +420 770 186 122, 420 608 462"
453,https://fokus-praha.cz,https://fokus-praha.cz//kdo-jsme/o-nas/,contact,"pr@fokus-praha.cz, fokus@fokus-praha.cz, krize@fokus-praha.cz","233 553 303, 608 482 681, 777 080 237, 770 156 223, 777 800 983"
454,https://fokus-praha.cz,https://fokus-praha.cz/kontakt/,contact,"pr@fokus-praha.cz, fokus@fokus-praha.cz, krize@fokus-praha.cz","233 553 303, +420 770 156 223, 777 080 237, 608 482 681, +420 233 553 303, 770 156 223, 777 800 983"
455,https://fokus-praha.cz,https://fokus-praha.cz/kdo-jsme/o-nas/,contact,"pr@fokus-praha.cz, fokus@fokus-praha.cz, krize@fokus-praha.cz","233 553 303, 608 482 681, 777 080 237, 770 156 223, 777 800 983"
456,https://fokus-praha.cz,https://fokus-praha.cz/kdo-jsme/pro-media/kontakt-pro-media/,contact,"hovorka.jiri@fokus-praha.cz, krize@fokus-praha.cz, pr@fokus-praha.cz, hanibalova.hana@fokus-praha.cz, cizinska.eva@fokus-praha.cz, fokus@fokus-praha.cz","233 553 303, 608 482 681, 420 777 080, 777 080 237, 420 737 247, 420 608 462, 770 156 223, 777 800 983"
457,https://fokus-praha.cz,https://fokus-praha.cz/podporte-nas/#kontakt-FR,contact,"hunes.marek@fokus-praha.cz, krize@fokus-praha.cz, pr@fokus-praha.cz, fundraising@fokus-praha.cz, hanibalova.hana@fokus-praha.cz, fokus@fokus-praha.cz","+420 608 482 681, 233 553 303, 608 482 681, 777 080 237, +420 771 291 845, 770 156 223, 777 800 983"
458,https://fokus-praha.cz,https://fokus-praha.cz/pracujte-u-nas/#Kontakt-HR,contact,"krize@fokus-praha.cz, vavrochova.martina@fokus-praha.cz, pr@fokus-praha.cz, repanova.katka@fokus-praha.cz, fokus@fokus-praha.cz","233 553 303, 608 482 681, 777 080 237, +420 773 761 056, +420 770 186 122, 770 156 223, 777 800 983"
459,https://psychiatrie-ambulance.cz,https://psychiatrie-ambulance.cz,main,psychiatrie.ambulance.sro@gmail.com,"+420 721 354 618, +420 602 462 294, +420 773 550 388, +420 602 229 081, +420 725 374 870, +420 722 924 895, +420 770 189 909, +420 601 165 441, +420 770 136 325, +420 602 232 265, +420 727 837 487"
460,https://psychiatrie-ambulance.cz,https://psychiatrie-ambulance.cz/kontakt,contact,psychiatrie.ambulance.sro@gmail.com,"+420 602 229 081, +420 725 374 870, +420 727 837 487, +420 770 189 909, +420 721 354 618, +420 601 165 441, +420 770 136 325, +420 602 462 294, +420 602 232 265, +420 773 550 388, +420 722 924 895"
461,https://psychiatrie-ambulance.cz,https://psychiatrie-ambulance.cz/kontakt/,contact,psychiatrie.ambulance.sro@gmail.com,"+420 602 229 081, +420 725 374 870, +420 727 837 487, +420 770 189 909, +420 721 354 618, +420 601 165 441, +420 770 136 325, +420 602 462 294, +420 602 232 265, +420 773 550 388, +420 722 924 895"
462,https://psychiatrpraha.cz/,https://psychiatrpraha.cz/,main,"pocernicka@clinterap.cz, rosa@clinterap.cz, info@clinterap.czInformace","+420 222 510 607, +420 222 510 607, +420 702 129 883"
463,https://psychiatrpraha.cz/,https://psychiatrpraha.cz/#kontakt,contact,"info@clinterap.czInformace, pocernicka@clinterap.cz, rosa@clinterap.cz","+420 222 510 607, +420 702 129 883, +420 222 510 607"
464,https://euc.cz,https://euc.cz,main,"lekarna.opatovska.praha@euc.cz, recepce.ustinadlabem@euc.cz, lekarna.ostrava@euc.cz, liberec@euc.cz, lekarna.plananska.praha@euc.cz, recepce.hradeckralove@euc.cz, recepce.ostrava@euc.cz, litvinov@euclaboratore.cz, media@euc.cz, lekarna.ustinadlabem@euc.cz, brandys@euclaboratore.cz, lekarna.pardubice@euc.cz, lekarna.plzen@euc.cz, cbu.laborator@eucklinika.cz, hradec.kralove@euclaboratore.cz, lekarna.olomouc@euc.cz, lekarna.rokycanova.pardubice@euc.cz, mamo.ceskebudejovice@euc.cz, lekarna.sustova.praha@euc.cz, lekarna.zlin@euc.cz, lekarna.florenc.praha@euc.cz, lekarna.frydlant@euc.cz, laborator.prelouc@eucklinika.cz, mamocentrum@waltrovka.eu, lekarna.snp.hradeckralove@euc.cz, mamo.zlin@euc.cz, lekarna.ceskebudejovice@euc.cz, lekarna.kartouzska.praha@euc.cz, lekarna.liberec@euc.cz, recepce.plzen@euc.cz, laborator.kladno@eucklinika.cz, mamo.bilina@euc.cz, decin@euclaboratore.cz, lekarna.kladno@euc.cz, liberec@euclaboratore.cz, slany@euclaboratore.cz, obchod.lekarna@euc.cz, mg.olomouc@euc.cz, mamo.pardubice@euc.cz, laborator.plzen@eucklinika.cz, lekarna.prazska.liberec@euc.cz, mamo.ceskalipa@euc.cz, recepce.prelouc@euc.cz, lekarna.prelouc@euc.cz, pardubice@euc.cz, info@mamocentrum.eu, dpo@euc.cz, lekarna.pocernicka.praha@euc.cz, recepce.zlin@euc.cz, lekarna.hlubokanadvltavou@euc.cz, lekarna.slany@euc.cz, laborator.ostrava@euc.cz, kolin@euclaboratore.cz, lekarna.chrast@euc.cz, mamo.brno@euc.cz, recepce.kladno@euc.cz, plzen@euclaboratore.cz, lekarna.majerskeho.praha@euc.cz, lekarna.sturova.praha@euc.cz, ricany@euclaboratore.cz, mamo.kladno@euc.cz, lekarna.hradeckralove@euc.cz, pribram@euclaboratore.cz, recepce.praha@euc.cz, recepce.ceskebudejovice@euc.cz, mamo.ustinadlabem@euc.cz, kraluv.dvur@euclaboratore.cz","+420 417 635 002, 737 766 197, +420 495 865 322, +420 389 109 909, +420 226 200 152, +420 380 602 305, +420 296 506 128, +420 485 102 301, +420 495 865 199, +420 702 165 246, +420 702 078 245, +420 378 218 126, +420 385 732 964, +420 387 730 333, +420 702 285 100, 699002423, +420 495 425 117, +420 380 602 306, +420 477 102 104, +420 724 888 231, +420 477 102 111, +420 792 316 758, +420 495 865 323, +420 467 002 801, +420 722 955 945, +420 477 102 100, +420 542 210 028, +420 377 221 801, +420 542 210 016, +420 487 356 010, +420 477 102 253, +420 731 605 519, +420 477 102 258, +420 274 770 188, +420 377 945 251, +420 571 857 233, +420 378 218 111, +420 571 857 130, +420 720 061 002, +420 731 677 341, +420 739 093 601, +420 597 437 652, +420 606 059 748, +420 467 002 870, +420 724 431 391, +420 495 865 111, +420 222 300 300, +420 533 301 137, +420 312 619 161, +420 720 970 682, +420 571 857 211, +420 530 500 841, +420 387 730 245, +420 387 730 111, +420 272 681 337, +420 588 519 074, +420 387 730 498, +420 464 600 468, +420 464 007 660, +420 588 000 389, 222 314 877, +420 571 857 212, +420 467 002 837, +420 606 059 747, +420 477 102 135, +420 792 316 750, +420 702 176 478, +420 571 857 111, +420 311 612 162, +420 721 660 706, +420 312 619 147, +420 571 857 101, +420 607 939 022, +420 477 102 158, +420 477 102 177, +420 477 102 117, +420 571 857 102, +420 607 502 846, +420 571 857 100, +420 312 527 635, +420 312 619 111, +420 495 865 488, +420 483 100 228, +420 312 619 128, +420 257 288 635, +420 232 232 111, +420 722 227 558, +420 267 910 121, +420 720 061 001, +420 387 730 444, +420 727 871 616, +420 468 002 137, +420 477 102 179, +420 495 865 272, +420 702 188 996, +420 725 572 829, +420 312 619 127, +420 482 369 456, +420 597 437 501, +420 389 109 109, +420 417 777 320, +420 222 532 400, +420 477 102 101, +420 485 312 970, +420 466 614 420, +420 597 437 777, +420 597 437 653, +420 477 102 288, +420 296 506 100, +420 464 600 467, +420 281 019 258, +420 702 166 203, +420 271 913 307, +420 601 548 914, +420 606 059 746"
465,https://euc.cz,https://euc.cz/pro-profesionaly/o-skupine-euc/o-nas/,contact,,699002423
466,https://euc.cz,https://euc.cz/kontakty/,contact,"lekarna.kartouzska.praha@euc.cz, lekarna.opatovska.praha@euc.cz, recepce.ustinadlabem@euc.cz, lekarna.liberec@euc.cz, lekarna.ostrava@euc.cz, liberec@euc.cz, lekarna.plananska.praha@euc.cz, recepce.plzen@euc.cz, laborator.kladno@eucklinika.cz, mamo.bilina@euc.cz, recepce.hradeckralove@euc.cz, recepce.ostrava@euc.cz, decin@euclaboratore.cz, litvinov@euclaboratore.cz, lekarna.kladno@euc.cz, liberec@euclaboratore.cz, slany@euclaboratore.cz, media@euc.cz, obchod.lekarna@euc.cz, mg.olomouc@euc.cz, mamo.pardubice@euc.cz, lekarna.pardubice@euc.cz, lekarna.plzen@euc.cz, lekarna.ustinadlabem@euc.cz, lekarna.prazska.liberec@euc.cz, brandys@euclaboratore.cz, mamo.ceskalipa@euc.cz, cbu.laborator@eucklinika.cz, laborator.plzen@eucklinika.cz, recepce.prelouc@euc.cz, hradec.kralove@euclaboratore.cz, lekarna.prelouc@euc.cz, pardubice@euc.cz, info@mamocentrum.eu, dpo@euc.cz, lekarna.olomouc@euc.cz, lekarna.rokycanova.pardubice@euc.cz, lekarna.pocernicka.praha@euc.cz, recepce.zlin@euc.cz, lekarna.hlubokanadvltavou@euc.cz, lekarna.slany@euc.cz, mamo.ceskebudejovice@euc.cz, lekarna.sustova.praha@euc.cz, lekarna.zlin@euc.cz, laborator.ostrava@euc.cz, kolin@euclaboratore.cz, lekarna.chrast@euc.cz, mamo.brno@euc.cz, lekarna.florenc.praha@euc.cz, recepce.kladno@euc.cz, lekarna.frydlant@euc.cz, plzen@euclaboratore.cz, lekarna.majerskeho.praha@euc.cz, laborator.prelouc@eucklinika.cz, lekarna.sturova.praha@euc.cz, ricany@euclaboratore.cz, mamocentrum@waltrovka.eu, mamo.kladno@euc.cz, lekarna.snp.hradeckralove@euc.cz, lekarna.hradeckralove@euc.cz, pribram@euclaboratore.cz, recepce.praha@euc.cz, mamo.zlin@euc.cz, recepce.ceskebudejovice@euc.cz, lekarna.ceskebudejovice@euc.cz, mamo.ustinadlabem@euc.cz, kraluv.dvur@euclaboratore.cz","737 766 197, +420 389 109 909, +420 226 200 152, +420 380 602 305, +420 296 506 128, +420 495 865 199, +420 385 732 964, 699002423, +420 495 865 323, +420 467 002 801, +420 487 356 010, +420 477 102 258, +420 377 945 251, +420 720 061 002, +420 739 093 601, +420 597 437 652, +420 606 059 748, +420 495 865 111, +420 312 619 161, +420 720 970 682, +420 571 857 211, +420 530 500 841, +420 387 730 245, +420 387 730 111, +420 571 857 212, +420 606 059 747, +420 571 857 111, +420 477 102 177, +420 571 857 102, +420 607 502 846, +420 571 857 100, +420 312 527 635, +420 495 865 488, +420 483 100 228, +420 257 288 635, +420 267 910 121, +420 720 061 001, +420 387 730 444, +420 727 871 616, +420 468 002 137, +420 495 865 272, +420 725 572 829, +420 482 369 456, +420 417 777 320, +420 222 532 400, +420 466 614 420, +420 296 506 100, +420 464 600 467, +420 281 019 258, +420 601 548 914, +420 417 635 002, +420 495 865 322, +420 485 102 301, +420 702 165 246, +420 702 078 245, +420 378 218 126, +420 387 730 333, +420 702 285 100, +420 495 425 117, +420 380 602 306, +420 477 102 104, +420 724 888 231, +420 477 102 111, +420 792 316 758, +420 722 955 945, +420 477 102 100, +420 542 210 028, +420 377 221 801, +420 542 210 016, +420 477 102 253, +420 731 605 519, +420 274 770 188, +420 571 857 233, +420 378 218 111, +420 571 857 130, +420 731 677 341, +420 467 002 870, +420 724 431 391, +420 222 300 300, +420 533 301 137, +420 272 681 337, +420 588 519 074, +420 387 730 498, +420 464 600 468, +420 464 007 660, +420 588 000 389, 222 314 877, +420 467 002 837, +420 477 102 135, +420 792 316 750, +420 702 176 478, +420 311 612 162, +420 721 660 706, +420 312 619 147, +420 571 857 101, +420 607 939 022, +420 477 102 158, +420 477 102 117, +420 312 619 111, +420 312 619 128, +420 232 232 111, +420 722 227 558, +420 477 102 179, +420 702 188 996, +420 312 619 127, +420 597 437 501, +420 389 109 109, +420 477 102 101, +420 485 312 970, +420 597 437 777, +420 597 437 653, +420 477 102 288, +420 702 166 203, +420 271 913 307, +420 606 059 746"
467,https://firmy.hradeckralove.cz,https://firmy.hradeckralove.cz,main,,
468,https://firmy.hradeckralove.cz,https://www.hradeckralove.cz/kontakt-23/,contact,,
469,https://podaneruce.cz/,https://podaneruce.cz/,main,"info@podaneruce.cz, infolinka@podaneruce.cz","+420 770 177 337, 545 247 535"
470,https://podaneruce.cz/,https://podaneruce.cz/kontakty,contact,,
